ndc,rxcui
13411015206,208161
13411015209,208161
13411015215,208161
52959036100,208161
52959036114,208161
52959036130,208161
52959036160,208161
58151057532,208161
58151057588,208161
58151057593,208161
58864070730,208161
66105056010,208161
00049491030,208149
00049491041,208149
13411015301,208149
13411015303,208149
13411015306,208149
13411015309,208149
13411015315,208149
52959078130,208149
52959078160,208149
55289055015,208149
55289055030,208149
58151057632,208149
58151057688,208149
58151057693,208149
58864062715,208149
58864062730,208149
66105056110,208149
10432001301,313841
60142013301,313841
10135038327,602127
10432006702,198893
54629006601,198893
57896084216,308377
69618001854,308377
76518001204,308377
81033000805,308377
81033000850,308377
17856002201,2707116
84781086702,2707116
75376010230,199834
93595203701,199834
27917001920,1441371
81131011120,1441371
33674013607,245473
84781086601,245473
87701042638,245473
10432001201,141991
10432001202,141991
00904052560,308384
49348008110,308384
52735005401,308384
54629007001,308384
54629087001,308384
60142013401,308384
68016032510,308384
80681012900,308384
10135038427,602135
10135014101,199083
10135014110,199083
10432007501,199083
10432007503,199083
11917004632,199083
17856052202,199083
20555000100,199083
43292032128,199083
49348008010,199083
49348008019,199083
50268086011,199083
50268086015,199083
50428049435,199083
52735005301,199083
54629006901,199083
54629008502,199083
57896083101,199083
57896083110,199083
58487000751,199083
58487000753,199083
68016038900,199083
74312001820,199083
83035183801,199083
50989042912,312969
50989042915,312969
57319049605,312969
57319049606,312969
57561034804,312969
57561034805,312969
58005034804,312969
58005034805,312969
59051907705,312969
60270034213,312969
10135023703,313803
10135023761,313803
10432015701,313803
10432015702,313803
10939060144,313803
11383002826,313803
11917007523,313803
11917014673,313803
24385025758,313803
31604001496,313803
31604001879,313803
31604002456,313803
31604112509,313803
40093010168,313803
40093010324,313803
43292022323,313803
43292055574,313803
49348038810,313803
50268086111,313803
50268086115,313803
52735005601,313803
54629030820,313803
54629070001,313803
54629087301,313803
58526000536,313803
60142013501,313803
60142013505,313803
68016001777,313803
74312000500,313803
74312003880,313803
79854013082,313803
81131057371,313803
81131074913,313803
10006070039,308391
54629092001,308391
74312004750,308391
10432008401,308392
10432008402,308392
10432008403,308392
11845018111,308392
31604001645,308392
54629009701,308392
68016002075,308392
31604002509,198896
33674040310,198896
33674040311,198896
57896083908,2121705
00536329201,282402
00536329210,282402
00761009420,282402
00761009450,282402
00904052360,282402
00904052361,282402
00904052372,282402
00904052380,282402
10135014201,282402
10135014203,282402
10135014205,282402
10135014210,282402
10135014230,282402
10135014260,282402
10135014269,282402
10135016513,282402
10135023901,282402
10135023969,282402
10432009601,282402
10432009602,282402
10432025001,282402
10432025002,282402
10432025003,282402
11383003025,282402
11383003026,282402
11845005171,282402
11845051701,282402
11917007521,282402
11917007522,282402
11917017091,282402
16103035508,282402
16103035511,282402
31604001484,282402
31604001485,282402
31604001486,282402
31604001881,282402
35046000176,282402
35046000193,282402
37205008978,282402
37205008985,282402
37864092099,282402
40093010604,282402
40985021002,282402
43292022325,282402
47469007760,282402
47469007762,282402
49348007410,282402
49348008310,282402
49348008410,282402
49348038510,282402
49348046610,282402
49523008401,282402
50428028693,282402
50428028842,282402
50428038158,282402
51645092001,282402
51645092099,282402
52735005501,282402
52735005507,282402
52735005901,282402
53191004101,282402
54629007601,282402
54629008602,282402
54629009605,282402
54629045003,282402
54629050001,282402
57896084101,282402
57896084110,282402
57896084120,282402
57896084150,282402
60142011510,282402
60258014101,282402
63629298801,282402
63629298802,282402
63629298803,282402
63629298804,282402
63629298805,282402
68016001773,282402
68016001775,282402
68016001776,282402
68016053800,282402
68094011359,282402
68094011361,282402
71335972801,282402
71335972802,282402
71335972803,282402
71335972804,282402
71335972805,282402
71335972806,282402
73057035508,282402
74312001474,282402
74312001510,282402
74312001515,282402
74312014765,282402
74312700408,282402
78742043619,282402
78742043620,282402
79854030035,282402
83035183901,282402
83035183905,282402
87701040739,282402
54629037475,237722
65219002705,308395
65219002750,308395
65219002755,308395
67457011850,308395
71414011501,308395
71149000047,2603482
10432017401,308382
10432017402,308382
10432017403,308382
30727044707,308382
31604001264,308382
35046000185,308382
35046000201,308382
37205013372,308382
54629093106,308382
60142011601,308382
81131092886,308382
33674040312,245462
33674040313,245462
00761037920,198897
10432007601,198897
10432007602,198897
10432007603,198897
10432020801,198897
10432020802,198897
11383003226,198897
11383009326,198897
11917004625,198897
31604001780,198897
35046000200,198897
37205012978,198897
40093010391,198897
40093010603,198897
40985022383,198897
43292022327,198897
49348032710,198897
49348039010,198897
49348040912,198897
50268086211,198897
50268086215,198897
50428027221,198897
50428029391,198897
50428041181,198897
52735005101,198897
54022100901,198897
54022100902,198897
54629009301,198897
54629051101,198897
54629093002,198897
57896083001,198897
68016001770,198897
68016001771,198897
68016002045,198897
68016002046,198897
68016044000,198897
74312000690,198897
74312006883,198897
80681016600,198897
83035184001,198897
83035184005,198897
10432018601,846045
10432018603,846045
35046000202,237718
54629093205,237718
60142011801,237718
60142011806,237718
10432015001,282737
00536440601,1100457
10135011901,1100457
10135011910,1100457
10135011930,1100457
10175011910,1100457
61748009201,1100457
61748009210,1100457
61748009230,1100457
83035182701,1100457
83035182705,1100457
40093010110,2603517
57629030010,242668
60258009901,242668
80681017600,242668
58198079201,1648169
71399750405,1537233
52959096750,313599
76518002050,2713891
44946103508,1365980
52959024250,1365980
58657032350,1365980
61269016450,1365980
81542074350,1365980
44946103608,1365984
58657032450,1365984
61269016750,1365984
63629114101,1365984
72162165902,1365984
13811051810,348689
57629040010,1087414
60258010101,1087414
68016002228,891706
63044063510,999799
54629075506,1090824
00093356019,800915
00093356026,800915
68682020175,800915
13811060990,1087406
13811054330,1485531
13811059830,1043300
63044062201,891522
63044062230,891522
63044062290,891522
72287012130,348025
00247044650,1234482
44946200508,1234482
44946201708,1234482
44946201808,1234482
52959059350,1234482
52959086350,1234482
58657032550,1234482
58657032650,1234482
61269016150,1234482
61269016250,1234482
62542080550,1234482
58657016301,1235389
62542020030,1235389
58657016401,1364854
58657016501,1364855
58657016590,1364855
61269015701,1364855
63629113801,1364855
63629113901,1364855
72162165701,1364855
72162165709,1364855
13925011601,1313925
42937070610,1313925
60258019601,1313925
00093722193,1248142
13811052990,1248142
63736085958,212360
49483000701,211855
49483000710,211855
67157010150,2002739
67157010151,2002739
00944417601,728491
00944417705,728491
00944417802,728491
00944417910,728491
63736000046,1799178
63736012301,1799178
63717009901,1088869
51991070390,808085
54771390301,1648174
54771390302,1648174
54771390201,2612086
00087040303,876679
64980017303,861072
63044063321,999783
63044063217,999749
63717010001,1087418
24208043262,891815
24208043272,891815
24208053210,891793
24208053220,891793
24208053230,891793
24208053293,891793
24208040319,891709
24208063210,891820
24208063211,891820
24208063261,891820
00178008990,836270
13811001290,1087238
51991063501,1087208
13811053890,1087302
52747071130,999826
52747071160,999826
65649020175,800918
65649020176,800918
63833038602,1484963
63833038702,1484963
63833039601,1484963
63833039701,1484963
68982026101,2643209
68982026102,2643209
68982026181,2643209
68982026182,2643209
54629040766,1090975
24208038760,891719
24208038762,891719
24208038819,891719
67555013050,1087410
67555013590,1087410
10542007010,826860
60258016001,877466
17856615102,1090972
54838000870,1090972
54838000880,1090972
00087040203,876861
76413033701,876861
10542007510,826865
10542001510,826653
10542005010,1114342
44946101401,1428828
44946102205,1428828
54643564901,1304564
54643565002,1304564
54643786201,1304564
54643787402,1304564
54643900701,1304564
54643901502,1304564
54643564601,1305222
54643564700,1305222
54643788601,1305222
54643789800,1305222
54643902301,1305222
54643903100,1305222
52747062004,1314672
52747062010,1314672
52747062030,1314672
00642007001,1119573
00642007003,1119573
00642007030,1119573
00277017901,1116183
00178083230,1100471
65649040001,2045245
65649040002,2045245
50967012630,1102207
00363047340,1090946
32390003916,1090946
36800047338,1090946
68163077104,1090946
68163077404,1090946
68163077408,1090946
69423080912,1090946
00031869412,1370211
00043635004,1370211
00395912694,2373441
00395912698,2373441
11169004908,2373441
45728044494,2373441
45728044498,2373441
00363015904,1090496
00363030026,1090496
24385026226,1090496
24385026326,1090496
24385049326,1090496
36800030026,1090496
36800050904,1090496
46122032426,1090496
46122078429,1090496
49348090334,1090496
49580038304,1090496
55910030904,1090496
58552014304,1090496
58552014404,1090496
58552014904,1090496
58552015004,1090496
59779043326,1090496
63868007004,1090496
63868095704,1090496
63941030904,1090496
63941045504,1090496
65852000404,1090496
65852000704,1090496
68016002192,1090496
68016015604,1090496
68016015904,1090496
68016062304,1090496
68016074204,1090496
68163074204,1090496
69842063404,1090496
75663000210,1090496
76206000210,1090496
83324013404,1090496
72854026720,1370219
72854026740,1370219
00363025402,1440908
00363935816,2683424
72854008116,2683424
79903033716,2683424
49873030101,1861935
71598010240,2002003
00031034068,2173731
00031034077,2173731
00031931010,2173731
00031931020,2173731
00031874320,1090487
00031930201,1090487
00363044209,1090487
00363661009,1090487
00363899020,1090487
00536133434,1090487
00536148034,1090487
35916046101,1090487
35916046102,1090487
35916046103,1090487
35916046104,1090487
46122042660,1090487
46122067960,1090487
51316077823,1090487
51316087723,1090487
53345001101,1090487
53345002801,1090487
55629001102,1090487
59779066209,1090487
63868082420,1090487
68016030120,1090487
70692077806,1090487
70692077885,1090487
72090006301,1090487
73629000510,1090487
80513031106,1090487
82725101001,1090487
82725401001,1090487
82725401002,1090487
82725411001,1090487
82725411002,1090487
83059002701,1090487
83059011008,1090487
83059011606,1090487
83324030320,1090487
84324003701,1090487
71598015200,2173733
71598020015,2173733
72854035120,2173733
71598010030,2173856
00031865510,1373045
00031872510,1373045
00031872610,1373045
00031875303,1373045
00031875415,1373045
00031875515,1373045
00113038421,1373045
00113038428,1373045
00113095821,1373045
00113095828,1373045
00363038421,1373045
00363038428,1373045
00363049421,1373045
00363049428,1373045
00363089921,1373045
00363089928,1373045
00363095821,1373045
00363095828,1373045
00904631256,1373045
11673011421,1373045
11673011428,1373045
11822038401,1373045
11822038402,1373045
11822049401,1373045
11822049402,1373045
11822095801,1373045
17856631201,1373045
17856631202,1373045
21130001221,1373045
21130052021,1373045
21130053821,1373045
21130089021,1373045
30142038421,1373045
30142049421,1373045
30142095821,1373045
36800049421,1373045
36800049428,1373045
36800055221,1373045
36800055228,1373045
37205069721,1373045
37205069821,1373045
37808038421,1373045
37808038428,1373045
41163038421,1373045
41250038428,1373045
41250049428,1373045
41250089928,1373045
41250095828,1373045
41520038421,1373045
41520095821,1373045
42507038400,1373045
42507038401,1373045
42507038421,1373045
42507038428,1373045
42507049421,1373045
42507049489,1373045
45802043321,1373045
46122014121,1373045
46122014125,1373045
46122029321,1373045
46122029421,1373045
49035038421,1373045
49035038428,1373045
49035089928,1373045
49035095828,1373045
51316026321,1373045
51316026328,1373045
51316042921,1373045
51316042928,1373045
55910038421,1373045
55910095821,1373045
56062038421,1373045
58602061005,1373045
58602061006,1373045
58602061105,1373045
58602061106,1373045
58602061705,1373045
58602061706,1373045
58602061805,1373045
58602061806,1373045
59779038421,1373045
59779038428,1373045
59779070921,1373045
59779070928,1373045
59779095821,1373045
59779095828,1373045
62011017601,1373045
62011025101,1373045
65162070076,1373045
65162070077,1373045
65162079976,1373045
65162079977,1373045
70000018701,1373045
70000019501,1373045
70000030201,1373045
70000030202,1373045
70677102501,1373045
70677102601,1373045
72162228102,1373045
72288038428,1373045
72288049428,1373045
72288089928,1373045
72288095828,1373045
00113530540,2604561
00363619008,2604561
00363621916,2604561
00363810012,2604561
41100059786,2604561
42507053240,2604561
51316042112,2604561
51316066506,2604561
55319095412,2604561
55758041506,2604561
55910014240,2604561
69230033108,2604561
69423084312,2604561
69423097206,2604561
69423097208,2604561
76162048340,2604561
82706001101,2604561
82706002201,2604561
84126030408,2604561
84126030712,2604561
69676009609,2693770
00043634804,1796708
00363650404,1370113
50580019401,1370113
51316065004,1370113
59779019626,1370113
00031875012,1919076
00031875018,1919076
00031877112,1919076
00031877118,1919076
51316063108,1919076
51316066203,1919076
63824022166,1919076
63824022264,1919076
68163074908,1919076
69842094708,1919076
72854006404,1919076
72854007004,1919076
87078033101,1919076
87078033116,1919076
69676009309,2693772
00067298190,1359455
00067820401,1359455
00363069834,1359455
36800069834,1359455
50580014008,1359455
50580021301,1359455
79481011000,1359455
84126035608,1359455
84126035612,1359455
00067635818,2122363
00280015201,2678223
00280015202,2678223
00280827924,2678223
00067011101,2685209
00067011102,2685209
00067434942,2685209
00067435023,2685209
35916221101,1867684
50580013008,1867684
50580013024,1867684
51013066601,1867684
51013066701,1867684
51316089716,1867684
53345005601,1867684
69168047429,1867684
69168047451,1867684
69168047493,1867684
69423080324,1867684
69729005610,1867684
69729080810,1867684
69729080910,1867684
72854017108,1867684
72854017110,1867684
72854017116,1867684
72854021416,1867684
76281060903,1867684
82706001501,1867684
82706001502,1867684
82706001503,1867684
82706001504,1867684
23900003496,2709673
50269055401,2709673
51316067662,2709673
51316080309,2709673
66715620402,2709673
66715680402,2709673
66715960402,2709673
70000074701,2709673
70677131301,2709673
72854016102,2709673
72854016104,2709673
72854016110,2709673
72854016120,2709673
72854021520,2709673
79903043320,2709673
79903044712,2709673
84126035202,2709673
84126035224,2709673
00067816201,247324
00135703320,247324
00135703350,247324
50580044601,247324
50580058601,247324
51316098301,247324
00067000711,2670598
00067010006,2670598
00067010099,2670598
58933055201,2670598
58933055208,2670598
70264004701,2670598
79903035501,2670598
79903043606,2670598
00067000710,2670678
00067000720,2670678
00067010306,2670678
00067010606,2670678
00067327240,2636656
00067792102,2636656
00363530906,2636656
00363539006,2636656
46122084159,2636656
51316053906,2636656
51316055806,2636656
51316060405,2636656
76162053906,2636656
82442055806,2636656
00363111318,1039251
36800083618,1039251
37808006218,1039251
41250006618,1039251
69842037718,1039251
79903004218,1039251
00113601926,2683421
00363361126,2683421
00904753120,2683421
30142078026,2683421
41163026026,2683421
42507072700,2683421
42507072726,2683421
46122081329,2683421
50026066036,2683421
51316051326,2683421
51316051334,2683421
51316063204,2683421
56062050226,2683421
59640020026,2683421
68788409401,2683421
69536031504,2683421
69536031508,2683421
70000071501,2683421
70677128701,2683421
72476019926,2683421
76162009926,2683421
79481120000,2683421
79903034904,2683421
82442036608,2683421
82442065404,2683421
58593000106,2676758
58593000206,2676758
65852001306,2676758
00363075208,1114361
23900001433,1114361
37000055608,1114361
37000093708,1114361
49035054508,1114361
51316075208,1114361
69423077908,1114361
49348075434,636568
65131041809,636568
00031866012,1111440
00031869213,1111440
00031869312,1111440
00363756004,1111440
00363757204,1111440
24286155104,1111440
51316074504,1111440
55319075404,1111440
69676008809,1111440
00372003604,1370125
15187003604,1370125
00067635718,1251811
00363968921,1421985
00904663444,1421985
11523000801,1421985
11523360101,1421985
11523432601,1421985
11822068902,1421985
21130068921,1421985
36800068921,1421985
41100081138,1421985
41163069821,1421985
46122070573,1421985
50090553400,1421985
50804068921,1421985
50844068921,1421985
53943068921,1421985
55301068921,1421985
55319068921,1421985
55910068921,1421985
63868017901,1421985
63868017916,1421985
63868017999,1421985
63941098921,1421985
69732001201,1421985
69842068921,1421985
70000032401,1421985
83324007216,1421985
83324007224,1421985
50991027115,2741371
50991027116,2741371
79903041308,2743624
00113066834,1234386
00113066840,1234386
00363001940,1234386
00363066830,1234386
00363066834,1234386
00363066838,1234386
00363066840,1234386
00363499012,1234386
21130049912,1234386
23900001431,1234386
23900001432,1234386
24385046134,1234386
24385046140,1234386
30142066840,1234386
37000055008,1234386
37000055012,1234386
41163055140,1234386
51316049912,1234386
53943050828,1234386
59779066840,1234386
63868023712,1234386
63868029208,1234386
63868080808,1234386
63941049908,1234386
68016007201,1234386
68016007206,1234386
70000019301,1234386
83324015308,1234386
68163066008,2629973
00031871813,1115329
00031871818,1115329
00031871824,1115329
00031875812,1115329
00031875818,1115329
00031876212,1115329
00363075804,1115329
00363104319,1115329
11822600500,1115329
36800078826,1115329
41250075804,1115329
41520082626,1115329
42507068900,1115329
42507068926,1115329
46122054234,1115329
49035094319,1115329
50844004336,1115329
51316006226,1115329
51316043036,1115329
51316043136,1115329
55505017333,1115329
55505022133,1115329
55505022136,1115329
55910070926,1115329
68163066104,1115329
69842069926,1115329
72288058704,1115329
46122037534,1371196
59779014504,1371196
00363936016,2683423
51316008116,2683423
72854008216,2683423
00031034074,2685210
00031931120,2685210
53113051406,2719927
53113051506,2719927
53145008008,1298228
53145032204,1298228
53145040206,1298228
65131018098,1298228
79903041208,1298228
23900001438,1014005
23900003917,1014005
37000069012,1014005
37000095908,1014005
69423081012,1014005
69423081024,1014005
84126031006,1014005
84126035512,1014005
00031870213,1790650
00031871513,1790650
00031875712,1790650
00031875718,1790650
00031875912,1790650
00031876012,1790650
00113172526,1790650
00113172534,1790650
00363160326,1790650
00363160334,1790650
00363744008,1790650
00363747004,1790650
00363757104,1790650
00536134897,1790650
00904722320,1790650
00904722359,1790650
00904744120,1790650
11822163000,1790650
11822163001,1790650
41163081326,1790650
41163081334,1790650
43122078334,1790650
46122070426,1790650
46122070434,1790650
46122078229,1790650
46122078234,1790650
46122078334,1790650
50090674700,1790650
50090725700,1790650
51316008234,1790650
51316047334,1790650
51316074408,1790650
55910077626,1790650
56062060726,1790650
56062060734,1790650
59640010026,1790650
59640010034,1790650
68016074404,1790650
68163074704,1790650
68788826801,1790650
68788830001,1790650
68788830301,1790650
69842051326,1790650
69842051334,1790650
70000059601,1790650
70000059602,1790650
70000067001,1790650
70000071301,1790650
70677013901,1790650
70677013902,1790650
70677103501,1790650
70677103502,1790650
70677118501,1790650
70677118502,1790650
70677126101,1790650
70677126102,1790650
72288063126,1790650
72288063134,1790650
72476063026,1790650
76162060026,1790650
76162060034,1790650
79481006300,1790650
79481747008,1790650
79903009508,1790650
83324002304,1790650
83324002308,1790650
83324002504,1790650
83324032704,1790650
00031209701,1020138
00031209702,1020138
00031209801,1020138
00031301850,1020138
00031301860,1020138
00031301870,1020138
00031871510,1020138
00031873912,1020138
00031873918,1020138
00031873942,1020138
00031875612,1020138
00031875618,1020138
00113041926,1020138
00113092726,1020138
00113092734,1020138
00363023206,1020138
00363023208,1020138
00363041706,1020138
00363041926,1020138
00363050506,1020138
00363050606,1020138
00363102326,1020138
00363102334,1020138
00363114426,1020138
00363114434,1020138
00363338006,1020138
00363552704,1020138
00363600506,1020138
00363729606,1020138
00363739006,1020138
00363755004,1020138
00363775404,1020138
00363803145,1020138
10202074004,1020138
11673062726,1020138
11673062734,1020138
11822133201,1020138
11822133202,1020138
11822505006,1020138
21130050506,1020138
21130070726,1020138
21130070734,1020138
30142041926,1020138
30142050806,1020138
30142084326,1020138
36800041926,1020138
36800060506,1020138
36800084726,1020138
36800084734,1020138
37205099326,1020138
37808051825,1020138
37808059404,1020138
37808063926,1020138
37808063934,1020138
41163070426,1020138
41163070434,1020138
41226073906,1020138
41250026134,1020138
41250074806,1020138
41520093126,1020138
41520093134,1020138
42507063058,1020138
46122021830,1020138
46122037130,1020138
46122054134,1020138
46122078629,1020138
46122084029,1020138
49035055203,1020138
49035070526,1020138
49035077303,1020138
49035083906,1020138
49035093000,1020138
49035093019,1020138
49348082834,1020138
50001080573,1020138
50428033399,1020138
50428052219,1020138
51316030419,1020138
51316030436,1020138
51316030519,1020138
51316030536,1020138
51316031045,1020138
51316038945,1020138
51316050019,1020138
51316055203,1020138
51316074004,1020138
51316074008,1020138
51316077508,1020138
51316082600,1020138
51316082626,1020138
52412099201,1020138
53041062858,1020138
53942051825,1020138
53943051224,1020138
53943051825,1020138
55319073145,1020138
55319074004,1020138
55319092403,1020138
55758001304,1020138
55758030702,1020138
55910014695,1020138
55910050508,1020138
55910075526,1020138
57896059108,1020138
59779041926,1020138
59779090724,1020138
62011037201,1020138
63824001922,1020138
63824001966,1020138
63824021366,1020138
63824021464,1020138
63824021466,1020138
63824028664,1020138
63824053566,1020138
63824094603,1020138
63824094634,1020138
63824095764,1020138
63868023506,1020138
63868077104,1020138
63941051825,1020138
67091034206,1020138
68016015804,1020138
68016022200,1020138
68016074004,1020138
68163060506,1020138
68391029934,1020138
68391071100,1020138
68391071134,1020138
69256050506,1020138
69618007258,1020138
69676003709,1020138
69842057704,1020138
69842081926,1020138
69842081934,1020138
69842090406,1020138
69842092606,1020138
69842093706,1020138
70000000801,1020138
70000012901,1020138
70000038701,1020138
70000056501,1020138
70000062801,1020138
70000062802,1020138
70000063001,1020138
70000070701,1020138
70677004801,1020138
70677103601,1020138
72288029334,1020138
72854015966,1020138
73282252301,1020138
73282252302,1020138
73282252303,1020138
76162029404,1020138
76162062858,1020138
76162075104,1020138
76281051224,1020138
81033021305,1020138
81033021310,1020138
81033021350,1020138
81033021351,1020138
82442075104,1020138
82673010204,1020138
82706001301,1020138
82706002401,1020138
83324002606,1020138
83324032306,1020138
83324032404,1020138
83324032408,1020138
85786060404,1020138
84379027404,2692303
58809018708,2671189
00113035926,996520
00113035934,996520
00113057826,996520
00121063800,996520
00121063804,996520
00121063805,996520
00121063808,996520
00121063816,996520
00121127600,996520
00121127610,996520
00363035926,996520
00363035934,996520
00363035940,996520
00363039640,996520
00363057826,996520
00363057834,996520
00536131385,996520
00904713470,996520
00904713572,996520
00904751241,996520
00904751270,996520
00904751366,996520
00904751372,996520
11383017808,996520
11383025408,996520
11383031108,996520
11673077508,996520
11822030400,996520
11917010135,996520
11917010136,996520
17856013401,996520
17856013402,996520
17856100601,996520
17856100603,996520
17856100604,996520
17856112601,996520
17856112602,996520
17856112603,996520
17856112604,996520
17856630601,996520
21130038504,996520
21130038508,996520
21130058304,996520
21130058308,996520
23558550400,996520
23558550401,996520
23558550402,996520
23558550403,996520
24385035926,996520
24385035934,996520
24385057826,996520
30142035934,996520
30142057826,996520
36800035926,996520
36800035934,996520
36800035940,996520
36800057826,996520
37808035926,996520
37808035934,996520
41163035926,996520
41163035934,996520
42213016286,996520
42961012101,996520
45737020916,996520
49035035926,996520
49035035934,996520
49348001734,996520
49348001737,996520
49348086134,996520
49348086137,996520
49580083404,996520
50066050504,996520
50090265700,996520
50383006205,996520
50383006210,996520
52083066016,996520
52959075004,996520
52959075008,996520
53145003904,996520
53145005902,996520
53145032304,996520
53163011316,996520
53942050326,996520
53943050326,996520
54859001104,996520
54859050504,996520
54859050516,996520
54859050604,996520
54859050916,996520
54859083304,996520
55154578305,996520
55154578505,996520
55505011112,996520
55505011133,996520
56062035926,996520
56062035934,996520
57237031205,996520
57237031251,996520
57237031301,996520
57237031318,996520
57237036012,996520
57237036016,996520
57243050324,996520
57896029116,996520
57896066016,996520
57896066108,996520
57896066116,996520
57896073604,996520
57896073904,996520
57896075604,996520
58552013204,996520
58552013304,996520
58552013404,996520
58552014004,996520
58552014104,996520
58593027504,996520
58593027506,996520
58593027508,996520
58593027510,996520
58593027604,996520
58605031116,996520
58657050408,996520
58657050508,996520
59390000535,996520
59390000541,996520
59390000546,996520
59390000547,996520
59779035926,996520
59779035934,996520
59779035940,996520
59779057826,996520
59779091926,996520
59779091934,996520
60687081717,996520
60687081740,996520
60687081746,996520
60687082842,996520
60687082848,996520
60687082856,996520
61787006204,996520
61787051304,996520
62011009101,996520
62011009201,996520
62011009202,996520
63102014016,996520
63187004004,996520
63187085304,996520
63629115501,996520
63739050501,996520
63739050510,996520
63739050601,996520
63739050610,996520
63868084652,996520
63868086854,996520
63868086856,996520
63868086904,996520
63941081704,996520
65852000304,996520
65852000504,996520
65852000604,996520
65852000904,996520
65852001904,996520
66424056516,996520
66715685804,996520
67091026518,996520
67091046904,996520
68016001804,996520
68016010004,996520
68016062504,996520
68016085557,996520
68071393804,996520
68436012016,996520
68788693301,996520
69168047766,996520
69256038508,996520
69339014905,996520
69339014919,996520
69339015001,996520
69339015019,996520
69729003504,996520
69729003604,996520
69729006904,996520
69729081204,996520
69822020204,996520
70000031901,996520
70000031902,996520
71085010719,996520
71399002504,996520
71399002506,996520
71399002508,996520
71399002604,996520
71399002606,996520
71399002608,996520
71399100404,996520
71399100406,996520
71399100408,996520
71399100604,996520
71399100606,996520
71399100608,996520
71800005705,996520
72162167002,996520
72162227702,996520
73564080204,996520
73564080208,996520
73564080216,996520
75663000110,996520
76206000110,996520
76281050324,996520
81033010305,996520
81033010310,996520
81033010350,996520
81033010351,996520
82568001404,996520
82568001406,996520
82568001408,996520
82568001504,996520
82568001506,996520
82568001508,996520
84379031616,996520
84415001101,996520
84415001401,996520
84447010201,996520
85111080216,996520
85722000104,996520
85722000106,996520
85722000108,996520
15127080604,1605844
49580038502,1605844
49580038504,1605844
49580038508,1605844
63941038504,1605844
63941038508,1605844
52083063016,1441364
58238022704,1441364
58238022902,1441364
15127086408,1046631
46122001726,1046631
49035079926,1046631
58605031216,1046631
60569006408,1046631
61787006404,1046631
61787006408,1046631
61787051504,1046631
61787051508,1046631
65131010091,1046631
68016017704,1046631
68016017708,1046631
83720050504,1046631
83720050516,1046631
00363079926,1542452
00363079934,1542452
00363093426,1542452
36800079926,1542452
36800079934,1542452
37205068626,1542452
46122013926,1542452
49873030201,1234473
65131009108,1234473
00372005004,1150129
15187005004,1150129
11383023604,1117394
11383023608,1117394
37205061001,1117394
37205061026,1117394
69729002004,1117394
69729004004,1117394
69729006204,1117394
85722000204,1117394
85722000206,1117394
85722000208,1117394
45737025116,1113368
52083040001,1113368
52083040004,1113368
52083040016,1113368
52083060016,1113368
52083005801,1439992
63824025612,2122356
63824094302,2122356
63824094312,2122356
12539055501,1147924
12539055516,1147924
53809020101,1147924
53809020104,1147924
53413001110,1300539
53413001125,1300539
00280008901,2598125
00280008902,2598125
00031871910,1111663
00031871920,1111663
00363011520,1111663
00363668101,1111663
11523422101,1111663
11523715802,1111663
35916076001,1111663
41100080743,1111663
51316083002,1111663
53345003401,1111663
55301060102,1111663
69842078320,1111663
72854013716,1111663
72854015316,1111663
76281060102,1111663
51316080809,2173726
55505023124,2173726
72854015720,2173726
00113221901,1298324
00113221949,1298324
00363047401,1298324
00363047467,1298324
00363073320,1298324
00363073340,1298324
00363321901,1298324
00363321949,1298324
00536116134,1298324
00536116137,1298324
00536116144,1298324
00536144634,1298324
11673071601,1298324
11673071649,1298324
11822073302,1298324
11822073304,1298324
11822073306,1298324
11822221900,1298324
11822221901,1298324
17856116201,1298324
21130099767,1298324
30142027620,1298324
30142027640,1298324
30142094820,1298324
30142094840,1298324
36800021901,1298324
36800021949,1298324
37808073320,1298324
37808073340,1298324
41163059901,1298324
41250043601,1298324
41250043649,1298324
41415099820,1298324
42507022201,1298324
42507022220,1298324
43598011401,1298324
43598011420,1298324
43598011440,1298324
43598023101,1298324
46122081761,1298324
49035082520,1298324
49035096012,1298324
49035096073,1298324
50090107700,1298324
50090107800,1298324
51316000901,1298324
51316006567,1298324
51316085878,1298324
51660030121,1298324
51660030141,1298324
51660030161,1298324
53746009905,1298324
55887064060,1298324
55910073306,1298324
55910073320,1298324
55910074601,1298324
55910074691,1298324
58602071403,1298324
58602071405,1298324
58602071407,1298324
58602071408,1298324
58602071409,1298324
58602071412,1298324
58602071415,1298324
58602071466,1298324
58602071467,1298324
58602071473,1298324
58602082408,1298324
58602082467,1298324
58602087183,1298324
59726073306,1298324
59726073320,1298324
59726073340,1298324
60000005867,1298324
60687065111,1298324
60687065121,1298324
62011042401,1298324
63304010621,1298324
63824005601,1298324
63824005611,1298324
63824005632,1298324
63824005634,1298324
63824005636,1298324
63824005650,1298324
63824005669,1298324
63824005672,1298324
63824005673,1298324
63824005674,1298324
63824005680,1298324
63824005689,1298324
63941073320,1298324
65162003803,1298324
65162003806,1298324
65162003817,1298324
66715642401,1298324
66715652401,1298324
66715972401,1298324
67091031420,1298324
67091034420,1298324
67751017101,1298324
69842005711,1298324
69842005767,1298324
69842093320,1298324
69842093340,1298324
69842096301,1298324
69842096349,1298324
70000049101,1298324
70000072201,1298324
70677105001,1298324
72036001220,1298324
72288021949,1298324
72288022008,1298324
72476073320,1298324
79903006501,1298324
79903006549,1298324
85237165001,1298324
85237165002,1298324
